base_fccs,area_percentage
0,16
48,16
47,10
44,8
533,7
14,5
16,5
214,5
36,5
39,4
1273,3
65,2
12,1
1281,1
15,1
213,1
303,1
316,1
401,1
427,1
493,1
494,1
77,1
-9999,<1
1223,<1
1244,<1
1247,<1
1261,<1
215,<1
219,<1
220,<1
222,<1
287,<1
301,<1
307,<1
315,<1
317,<1
336,<1
361,<1
37,<1
409,<1
41,<1
426,<1
43,<1
46,<1
514,<1
530,<1
532,<1
57,<1
6,<1
61,<1
7,<1
