base_fccs,area_percentage
49,48
0,20
309,10
311,8
540,6
401,3
1261,1
1281,1
1223,<1
1244,<1
1273,<1
14,<1
210,<1
213,<1
214,<1
219,<1
222,<1
232,<1
233,<1
236,<1
287,<1
30,<1
302,<1
303,<1
307,<1
317,<1
36,<1
37,<1
39,<1
409,<1
426,<1
427,<1
43,<1
44,<1
46,<1
489,<1
51,<1
530,<1
532,<1
533,<1
57,<1
65,<1
69,<1
