base_fccs,area_percentage
0,33
165,17
156,12
191,7
283,7
184,4
519,3
161,2
175,2
407,2
427,2
213,1
288,1
401,1
425,1
-9999,<1
1223,<1
1244,<1
1247,<1
1261,<1
1273,<1
1281,<1
157,<1
173,<1
174,<1
176,<1
180,<1
185,<1
186,<1
188,<1
190,<1
196,<1
219,<1
222,<1
276,<1
279,<1
282,<1
287,<1
291,<1
307,<1
317,<1
409,<1
424,<1
426,<1
43,<1
435,<1
448,<1
456,<1
463,<1
464,<1
470,<1
475,<1
491,<1
492,<1
495,<1
511,<1
57,<1
