base_fccs,area_percentage
275,22
0,19
1281,15
470,10
114,5
156,4
269,4
281,4
213,3
129,2
404,2
426,2
427,2
1244,1
161,1
401,1
409,1
519,1
107,<1
1223,<1
1261,<1
1273,<1
180,<1
185,<1
196,<1
219,<1
222,<1
264,<1
268,<1
279,<1
282,<1
284,<1
287,<1
307,<1
317,<1
405,<1
410,<1
414,<1
43,<1
435,<1
441,<1
445,<1
455,<1
464,<1
467,<1
469,<1
511,<1
57,<1
