base_fccs,area_percentage
52,27
0,9
235,9
56,6
59,6
69,6
53,5
22,4
61,4
57,3
308,2
313,2
316,2
1244,1
1261,1
1273,1
1281,1
2,1
234,1
304,1
329,1
401,1
41,1
496,1
528,1
-1111,<1
10,<1
11,<1
1223,<1
1247,<1
13,<1
212,<1
213,<1
219,<1
222,<1
224,<1
233,<1
236,<1
279,<1
287,<1
302,<1
305,<1
307,<1
310,<1
311,<1
315,<1
317,<1
318,<1
320,<1
321,<1
331,<1
357,<1
358,<1
360,<1
361,<1
409,<1
426,<1
427,<1
43,<1
435,<1
48,<1
483,<1
493,<1
494,<1
498,<1
529,<1
530,<1
531,<1
532,<1
6,<1
62,<1
67,<1
8,<1
