base_fccs,area_percentage
0,34
1281,20
1244,10
283,8
1261,5
175,5
456,3
280,2
401,2
519,2
156,1
157,1
213,1
264,1
288,1
427,1
470,1
-9999,<1
1203,<1
1223,<1
1273,<1
131,<1
133,<1
161,<1
165,<1
173,<1
174,<1
180,<1
186,<1
196,<1
219,<1
222,<1
281,<1
282,<1
284,<1
287,<1
307,<1
317,<1
406,<1
409,<1
425,<1
426,<1
43,<1
435,<1
453,<1
464,<1
465,<1
466,<1
476,<1
484,<1
490,<1
492,<1
511,<1
512,<1
