base_fccs,area_percentage
0,29
175,15
156,13
283,10
470,6
185,4
161,3
174,3
291,3
288,2
427,2
464,2
519,2
123,1
401,1
425,1
448,1
-9999,<1
1223,<1
1244,<1
1247,<1
1261,<1
1273,<1
1281,<1
157,<1
165,<1
170,<1
186,<1
188,<1
191,<1
196,<1
213,<1
219,<1
222,<1
269,<1
276,<1
279,<1
287,<1
307,<1
317,<1
407,<1
409,<1
424,<1
426,<1
429,<1
43,<1
435,<1
456,<1
457,<1
475,<1
482,<1
492,<1
495,<1
511,<1
513,<1
57,<1
