base_fccs,area_percentage
1244,34
0,14
413,5
441,5
1261,4
1281,4
154,4
274,4
1223,3
467,3
110,2
213,2
284,2
455,2
469,2
109,1
1273,1
142,1
401,1
426,1
427,1
445,1
-1111,<1
1203,<1
1247,<1
131,<1
133,<1
138,<1
140,<1
143,<1
146,<1
147,<1
196,<1
219,<1
222,<1
265,<1
266,<1
267,<1
279,<1
283,<1
287,<1
307,<1
317,<1
335,<1
356,<1
409,<1
420,<1
43,<1
435,<1
449,<1
459,<1
460,<1
509,<1
517,<1
