base_fccs,area_percentage
2,21
0,9
52,8
53,6
235,5
69,5
13,4
321,4
56,4
59,4
8,3
1244,2
1273,2
1281,2
212,2
234,2
316,2
1261,1
213,1
305,1
313,1
357,1
401,1
41,1
427,1
498,1
57,1
61,1
10,<1
11,<1
1223,<1
1247,<1
219,<1
22,<1
222,<1
224,<1
236,<1
279,<1
287,<1
302,<1
304,<1
307,<1
308,<1
310,<1
311,<1
315,<1
317,<1
318,<1
329,<1
331,<1
358,<1
360,<1
361,<1
409,<1
426,<1
43,<1
435,<1
48,<1
483,<1
489,<1
493,<1
494,<1
496,<1
506,<1
528,<1
529,<1
530,<1
532,<1
6,<1
62,<1
67,<1
