base_fccs,area_percentage
66,33
56,27
1223,10
1244,7
26,5
0,3
1261,3
1281,3
131,2
235,2
519,2
518,1
-1111,<1
142,<1
154,<1
213,<1
219,<1
22,<1
222,<1
224,<1
228,<1
279,<1
28,<1
286,<1
287,<1
304,<1
307,<1
308,<1
310,<1
311,<1
313,<1
315,<1
318,<1
401,<1
409,<1
426,<1
427,<1
43,<1
435,<1
442,<1
493,<1
498,<1
52,<1
53,<1
531,<1
57,<1
59,<1
62,<1
67,<1
69,<1
