base_fccs,area_percentage
69,19
0,15
210,13
528,11
308,10
213,6
233,6
310,3
311,3
15,2
12,1
1244,1
1281,1
214,1
302,1
37,1
39,1
401,1
529,1
57,1
1223,<1
1261,<1
14,<1
16,<1
20,<1
219,<1
22,<1
222,<1
224,<1
235,<1
236,<1
237,<1
30,<1
303,<1
304,<1
307,<1
309,<1
314,<1
315,<1
36,<1
409,<1
41,<1
426,<1
427,<1
43,<1
435,<1
44,<1
46,<1
489,<1
493,<1
494,<1
498,<1
506,<1
530,<1
531,<1
532,<1
533,<1
56,<1
59,<1
61,<1
