base_fccs,area_percentage
235,14
52,14
1244,9
56,9
66,9
1223,6
22,6
1281,4
308,4
0,3
1261,3
131,2
26,2
313,2
498,2
519,2
224,1
286,1
304,1
311,1
315,1
53,1
59,1
61,1
69,1
1273,<1
142,<1
20,<1
213,<1
219,<1
222,<1
228,<1
28,<1
287,<1
307,<1
310,<1
314,<1
317,<1
318,<1
334,<1
352,<1
401,<1
409,<1
426,<1
427,<1
43,<1
435,<1
442,<1
493,<1
518,<1
528,<1
531,<1
532,<1
57,<1
62,<1
67,<1
