base_fccs,area_percentage
210,25
228,14
43,8
224,6
311,6
69,6
0,4
1281,4
273,4
542,4
1244,3
59,3
1261,2
1223,1
30,1
304,1
308,1
498,1
528,1
1273,<1
15,<1
20,<1
213,<1
218,<1
219,<1
22,<1
222,<1
235,<1
236,<1
28,<1
286,<1
287,<1
302,<1
307,<1
309,<1
310,<1
314,<1
315,<1
317,<1
318,<1
334,<1
353,<1
401,<1
409,<1
426,<1
427,<1
489,<1
493,<1
529,<1
531,<1
532,<1
54,<1
57,<1
