base_fccs,area_percentage
214,26
48,26
39,11
0,6
16,6
12,5
14,4
15,3
44,3
427,2
303,1
315,1
37,1
533,1
6,1
7,1
10,<1
11,<1
1223,<1
1244,<1
1261,<1
1273,<1
1281,<1
13,<1
2,<1
20,<1
212,<1
213,<1
215,<1
219,<1
22,<1
222,<1
224,<1
235,<1
287,<1
302,<1
305,<1
307,<1
308,<1
310,<1
313,<1
316,<1
317,<1
329,<1
357,<1
358,<1
36,<1
361,<1
401,<1
409,<1
41,<1
426,<1
43,<1
46,<1
47,<1
493,<1
498,<1
506,<1
52,<1
53,<1
530,<1
55,<1
56,<1
57,<1
59,<1
61,<1
65,<1
69,<1
77,<1
8,<1
