base_fccs,area_percentage
0,39
1281,11
191,6
288,5
156,4
291,4
407,3
427,3
165,2
175,2
184,2
213,2
283,2
401,2
519,2
1244,1
1273,1
181,1
186,1
188,1
222,1
272,1
424,1
425,1
495,1
-9999,<1
1203,<1
1223,<1
1247,<1
1261,<1
161,<1
173,<1
174,<1
185,<1
196,<1
203,<1
219,<1
240,<1
276,<1
279,<1
287,<1
307,<1
409,<1
426,<1
429,<1
43,<1
432,<1
435,<1
440,<1
456,<1
457,<1
463,<1
464,<1
470,<1
477,<1
491,<1
492,<1
511,<1
513,<1
57,<1
