base_fccs,area_percentage
52,25
22,20
56,12
308,7
1281,5
235,5
313,4
0,3
59,3
69,3
304,2
53,2
61,2
1244,1
315,1
401,1
498,1
531,1
1223,<1
1261,<1
1273,<1
142,<1
20,<1
213,<1
219,<1
222,<1
224,<1
279,<1
286,<1
287,<1
302,<1
307,<1
310,<1
314,<1
320,<1
334,<1
409,<1
426,<1
427,<1
43,<1
493,<1
528,<1
532,<1
57,<1
62,<1
67,<1
