base_fccs,area_percentage
110,40
0,8
1281,8
155,8
287,7
427,6
1244,4
455,3
267,2
335,2
106,1
109,1
138,1
284,1
441,1
467,1
469,1
-1111,<1
107,<1
114,<1
1223,<1
123,<1
1247,<1
1261,<1
1273,<1
129,<1
175,<1
196,<1
213,<1
219,<1
222,<1
268,<1
269,<1
275,<1
283,<1
307,<1
317,<1
341,<1
356,<1
401,<1
402,<1
409,<1
410,<1
412,<1
418,<1
420,<1
426,<1
429,<1
43,<1
445,<1
449,<1
454,<1
456,<1
462,<1
474,<1
486,<1
504,<1
505,<1
