base_fccs,area_percentage
1244,27
461,11
0,10
1281,10
275,9
470,9
283,6
156,3
1261,2
269,2
519,2
213,1
401,1
426,1
430,1
455,1
467,1
114,<1
120,<1
1223,<1
123,<1
1273,<1
129,<1
131,<1
135,<1
157,<1
161,<1
165,<1
180,<1
185,<1
219,<1
222,<1
264,<1
276,<1
279,<1
281,<1
282,<1
284,<1
287,<1
288,<1
307,<1
317,<1
407,<1
409,<1
419,<1
421,<1
425,<1
427,<1
429,<1
43,<1
431,<1
434,<1
435,<1
441,<1
454,<1
456,<1
463,<1
464,<1
469,<1
471,<1
475,<1
491,<1
509,<1
511,<1
57,<1
