base_fccs,area_percentage
210,27
69,22
233,17
311,10
308,5
0,3
20,3
273,2
310,2
1281,1
30,1
302,1
314,1
489,1
528,1
1223,<1
1244,<1
1261,<1
213,<1
219,<1
222,<1
224,<1
228,<1
235,<1
236,<1
304,<1
307,<1
309,<1
315,<1
317,<1
401,<1
409,<1
426,<1
427,<1
435,<1
493,<1
494,<1
498,<1
529,<1
531,<1
532,<1
54,<1
56,<1
57,<1
59,<1
61,<1
