base_fccs,area_percentage
49,47
236,22
540,9
0,5
311,4
232,3
353,3
210,2
43,2
-1111,<1
1223,<1
1244,<1
1261,<1
1273,<1
1281,<1
213,<1
219,<1
222,<1
228,<1
30,<1
304,<1
307,<1
352,<1
354,<1
401,<1
409,<1
426,<1
427,<1
45,<1
468,<1
484,<1
489,<1
500,<1
532,<1
66,<1
