base_fccs,area_percentage
0,28
1244,20
1281,17
173,10
519,6
174,3
175,3
264,2
280,2
484,2
1261,1
213,1
283,1
401,1
492,1
-1111,<1
-9999,<1
1203,<1
1223,<1
1273,<1
131,<1
133,<1
196,<1
219,<1
282,<1
284,<1
287,<1
307,<1
317,<1
409,<1
426,<1
427,<1
43,<1
435,<1
436,<1
437,<1
453,<1
456,<1
458,<1
470,<1
499,<1
511,<1
512,<1
518,<1
66,<1
