base_fccs,area_percentage
92,23
326,17
333,11
0,8
356,8
103,6
341,4
87,4
95,4
324,3
88,3
93,3
331,1
332,1
335,1
338,1
359,1
89,1
94,1
100,<1
105,<1
318,<1
323,<1
329,<1
334,<1
336,<1
339,<1
350,<1
351,<1
357,<1
85,<1
91,<1
98,<1
99,<1
