base_fccs,area_percentage
52,34
59,10
2,8
313,8
22,7
0,5
235,5
53,5
1281,4
1244,3
62,3
498,2
1261,1
304,1
315,1
61,1
1,<1
1223,<1
1273,<1
142,<1
20,<1
213,<1
219,<1
222,<1
224,<1
233,<1
279,<1
286,<1
287,<1
302,<1
307,<1
308,<1
310,<1
314,<1
317,<1
318,<1
320,<1
334,<1
401,<1
409,<1
426,<1
427,<1
43,<1
435,<1
493,<1
496,<1
528,<1
531,<1
532,<1
56,<1
57,<1
67,<1
69,<1
