base_fccs,area_percentage
66,24
308,15
228,12
30,12
235,8
56,7
498,3
0,2
1281,2
22,2
273,2
1244,1
131,1
224,1
28,1
304,1
531,1
57,1
59,1
69,1
1223,<1
1261,<1
20,<1
213,<1
219,<1
222,<1
236,<1
26,<1
286,<1
287,<1
307,<1
310,<1
311,<1
313,<1
314,<1
315,<1
318,<1
352,<1
401,<1
409,<1
426,<1
427,<1
43,<1
489,<1
493,<1
518,<1
519,<1
52,<1
528,<1
529,<1
532,<1
61,<1
62,<1
