base_fccs,area_percentage
308,27
69,26
233,7
56,7
210,5
311,5
235,4
213,3
224,2
302,2
528,2
57,2
0,1
1281,1
20,1
236,1
310,1
529,1
59,1
1223,<1
1244,<1
1261,<1
219,<1
22,<1
222,<1
273,<1
30,<1
304,<1
307,<1
309,<1
313,<1
314,<1
315,<1
317,<1
318,<1
401,<1
409,<1
426,<1
427,<1
43,<1
489,<1
493,<1
494,<1
498,<1
531,<1
532,<1
61,<1
62,<1
