base_fccs,area_percentage
224,28
308,13
210,12
59,10
0,9
273,8
311,3
315,3
235,2
314,2
43,2
20,1
228,1
30,1
304,1
317,1
334,1
498,1
1223,<1
1244,<1
1261,<1
1281,<1
15,<1
213,<1
218,<1
219,<1
22,<1
222,<1
233,<1
236,<1
28,<1
286,<1
287,<1
307,<1
310,<1
401,<1
409,<1
426,<1
427,<1
489,<1
493,<1
528,<1
529,<1
531,<1
532,<1
54,<1
542,<1
56,<1
57,<1
69,<1
