base_fccs,area_percentage
48,41
0,26
47,19
1281,2
303,2
427,2
533,2
65,2
14,1
-9999,<1
12,<1
1244,<1
1247,<1
1261,<1
1273,<1
15,<1
16,<1
213,<1
214,<1
215,<1
219,<1
220,<1
222,<1
287,<1
305,<1
307,<1
315,<1
316,<1
336,<1
36,<1
37,<1
39,<1
401,<1
409,<1
41,<1
426,<1
43,<1
44,<1
493,<1
494,<1
514,<1
530,<1
57,<1
6,<1
7,<1
8,<1
