base_fccs,area_percentage
310,17
0,15
309,14
528,13
311,10
69,9
233,7
210,6
213,2
308,2
1244,1
489,1
529,1
1223,<1
1261,<1
1281,<1
20,<1
214,<1
219,<1
222,<1
224,<1
235,<1
236,<1
30,<1
302,<1
304,<1
307,<1
314,<1
315,<1
37,<1
401,<1
409,<1
426,<1
427,<1
435,<1
493,<1
494,<1
498,<1
531,<1
532,<1
56,<1
57,<1
59,<1
