base_fccs,area_percentage
210,32
311,12
69,12
0,7
43,6
1244,4
224,4
273,4
1281,3
308,3
30,2
528,2
1261,1
213,1
228,1
235,1
236,1
304,1
310,1
401,1
498,1
542,1
1223,<1
1273,<1
15,<1
20,<1
218,<1
219,<1
22,<1
222,<1
28,<1
286,<1
287,<1
307,<1
309,<1
314,<1
315,<1
317,<1
318,<1
353,<1
409,<1
426,<1
427,<1
435,<1
489,<1
493,<1
529,<1
531,<1
532,<1
54,<1
56,<1
57,<1
59,<1
