base_fccs,area_percentage
461,23
1281,21
120,13
0,10
269,8
1244,5
467,4
114,2
123,2
275,2
129,1
213,1
401,1
409,1
426,1
455,1
469,1
1223,<1
1261,<1
1273,<1
131,<1
156,<1
161,<1
180,<1
185,<1
196,<1
219,<1
222,<1
264,<1
268,<1
276,<1
279,<1
281,<1
282,<1
283,<1
284,<1
287,<1
288,<1
307,<1
317,<1
404,<1
405,<1
410,<1
414,<1
423,<1
427,<1
429,<1
43,<1
435,<1
441,<1
445,<1
453,<1
454,<1
463,<1
464,<1
470,<1
471,<1
491,<1
509,<1
511,<1
519,<1
