base_fccs,area_percentage
203,25
1244,16
0,9
1281,9
283,6
1261,5
1273,5
438,4
181,3
291,3
288,2
440,2
495,2
424,1
432,1
482,1
519,1
1203,<1
1247,<1
156,<1
161,<1
165,<1
186,<1
188,<1
191,<1
196,<1
213,<1
219,<1
222,<1
240,<1
287,<1
307,<1
401,<1
407,<1
409,<1
425,<1
426,<1
427,<1
429,<1
43,<1
435,<1
456,<1
464,<1
470,<1
478,<1
491,<1
511,<1
57,<1
