base_fccs,area_percentage
1244,44
0,18
1281,7
274,6
213,3
467,3
1223,2
1261,2
154,2
469,2
268,1
269,1
284,1
401,1
409,1
426,1
441,1
461,1
-1111,<1
114,<1
120,<1
123,<1
1247,<1
1273,<1
129,<1
131,<1
146,<1
196,<1
219,<1
222,<1
264,<1
266,<1
275,<1
283,<1
287,<1
307,<1
317,<1
335,<1
356,<1
410,<1
413,<1
418,<1
420,<1
421,<1
427,<1
429,<1
43,<1
435,<1
442,<1
445,<1
449,<1
453,<1
454,<1
455,<1
459,<1
471,<1
509,<1
517,<1
