base_fccs,area_percentage
1244,19
1281,14
470,14
156,13
275,9
0,8
283,7
1261,3
281,2
430,2
161,1
180,1
269,1
276,1
401,1
426,1
427,1
519,1
1203,<1
1223,<1
1247,<1
1273,<1
129,<1
135,<1
157,<1
165,<1
185,<1
213,<1
219,<1
222,<1
279,<1
282,<1
287,<1
288,<1
307,<1
317,<1
407,<1
409,<1
419,<1
425,<1
429,<1
43,<1
431,<1
434,<1
435,<1
456,<1
463,<1
464,<1
491,<1
511,<1
57,<1
