base_fccs,area_percentage
307,51
49,30
0,9
1244,3
1261,2
540,2
401,1
-1111,<1
1223,<1
1273,<1
1281,<1
210,<1
213,<1
219,<1
222,<1
232,<1
236,<1
309,<1
311,<1
317,<1
409,<1
426,<1
427,<1
43,<1
435,<1
44,<1
489,<1
532,<1
57,<1
