base_fccs,area_percentage
1281,32
264,16
0,9
90,9
281,7
280,4
284,3
461,3
519,3
1244,2
156,2
1261,1
129,1
213,1
406,1
426,1
467,1
469,1
518,1
1223,<1
1273,<1
131,<1
133,<1
154,<1
157,<1
161,<1
180,<1
185,<1
196,<1
219,<1
222,<1
232,<1
266,<1
269,<1
283,<1
287,<1
288,<1
307,<1
317,<1
318,<1
352,<1
401,<1
403,<1
409,<1
411,<1
413,<1
422,<1
425,<1
427,<1
43,<1
435,<1
441,<1
443,<1
445,<1
454,<1
455,<1
464,<1
465,<1
466,<1
470,<1
471,<1
476,<1
509,<1
511,<1
66,<1
