base_fccs,area_percentage
0,16
308,14
66,14
228,8
1281,6
235,6
1244,5
30,4
1261,3
273,3
1223,2
213,2
236,2
519,2
56,2
131,1
22,1
304,1
401,1
493,1
498,1
69,1
1273,<1
20,<1
210,<1
218,<1
219,<1
222,<1
224,<1
26,<1
28,<1
286,<1
287,<1
307,<1
310,<1
311,<1
313,<1
314,<1
315,<1
317,<1
318,<1
352,<1
353,<1
409,<1
426,<1
427,<1
43,<1
435,<1
489,<1
494,<1
518,<1
52,<1
528,<1
529,<1
531,<1
532,<1
57,<1
59,<1
62,<1
