base_fccs,area_percentage
69,26
213,12
308,12
56,11
235,8
529,5
57,5
233,3
302,3
528,3
0,2
236,2
310,2
311,2
1281,1
224,1
493,1
1223,<1
1244,<1
1261,<1
20,<1
210,<1
219,<1
222,<1
30,<1
304,<1
307,<1
309,<1
313,<1
314,<1
315,<1
318,<1
401,<1
409,<1
426,<1
427,<1
489,<1
494,<1
498,<1
531,<1
532,<1
59,<1
61,<1
