base_fccs,area_percentage
1244,16
308,15
56,13
69,11
1223,7
0,6
1261,4
224,4
311,3
498,3
1281,2
210,2
20,1
213,1
235,1
273,1
30,1
302,1
304,1
313,1
317,1
401,1
493,1
528,1
532,1
57,1
1273,<1
218,<1
219,<1
22,<1
222,<1
233,<1
236,<1
279,<1
286,<1
287,<1
307,<1
310,<1
314,<1
315,<1
318,<1
409,<1
426,<1
427,<1
43,<1
435,<1
489,<1
494,<1
52,<1
529,<1
531,<1
59,<1
62,<1
