base_fccs,area_percentage
533,46
44,20
0,9
36,9
1273,3
1244,2
1281,2
213,2
1261,1
401,1
51,1
65,1
1223,<1
1247,<1
14,<1
15,<1
16,<1
210,<1
219,<1
222,<1
287,<1
301,<1
303,<1
307,<1
309,<1
311,<1
316,<1
37,<1
39,<1
409,<1
41,<1
426,<1
427,<1
43,<1
46,<1
47,<1
48,<1
49,<1
493,<1
514,<1
530,<1
532,<1
57,<1
77,<1
