base_fccs,area_percentage
49,31
236,15
307,12
540,10
0,5
43,5
210,4
30,4
353,4
1261,2
232,2
1244,1
311,1
401,1
45,1
-1111,<1
1223,<1
1273,<1
1281,<1
208,<1
213,<1
218,<1
219,<1
222,<1
224,<1
228,<1
235,<1
273,<1
279,<1
28,<1
287,<1
304,<1
309,<1
315,<1
409,<1
426,<1
427,<1
435,<1
44,<1
489,<1
493,<1
498,<1
531,<1
532,<1
57,<1
59,<1
69,<1
