base_fccs,area_percentage
66,28
1223,25
1244,19
0,6
1261,5
1281,5
131,3
519,3
56,2
213,1
235,1
442,1
518,1
-1111,<1
133,<1
142,<1
154,<1
219,<1
222,<1
26,<1
284,<1
287,<1
304,<1
307,<1
310,<1
311,<1
315,<1
317,<1
318,<1
401,<1
409,<1
426,<1
427,<1
43,<1
435,<1
443,<1
469,<1
57,<1
69,<1
