base_fccs,area_percentage
0,47
331,24
329,12
322,7
339,7
-9999,1
326,1
103,<1
105,<1
318,<1
330,<1
332,<1
334,<1
335,<1
336,<1
338,<1
340,<1
341,<1
350,<1
351,<1
357,<1
359,<1
494,<1
530,<1
87,<1
88,<1
91,<1
92,<1
93,<1
99,<1
