base_fccs,area_percentage
123,26
269,20
1281,10
0,6
275,6
120,5
467,5
268,4
404,3
1244,2
426,2
455,2
114,1
129,1
270,1
405,1
410,1
469,1
486,1
115,<1
1223,<1
1247,<1
1261,<1
1273,<1
180,<1
196,<1
213,<1
219,<1
222,<1
284,<1
287,<1
307,<1
317,<1
401,<1
409,<1
427,<1
429,<1
43,<1
441,<1
445,<1
449,<1
453,<1
454,<1
509,<1
57,<1
