base_fccs,area_percentage
341,41
0,22
333,15
338,10
326,5
357,3
334,1
351,1
95,1
-9999,<1
103,<1
324,<1
330,<1
332,<1
335,<1
339,<1
350,<1
356,<1
359,<1
85,<1
88,<1
89,<1
91,<1
92,<1
93,<1
94,<1
98,<1
