base_fccs,area_percentage
333,19
92,17
326,15
0,10
356,6
341,5
87,5
103,4
93,3
95,3
85,2
88,2
324,1
331,1
338,1
351,1
359,1
89,1
100,<1
105,<1
318,<1
323,<1
329,<1
332,<1
334,<1
335,<1
336,<1
339,<1
350,<1
357,<1
91,<1
94,<1
98,<1
99,<1
