base_fccs,area_percentage
232,20
49,14
500,14
540,14
518,9
1244,8
0,4
236,4
484,3
1261,2
66,2
1223,1
311,1
352,1
401,1
411,1
-1111,<1
1273,<1
1281,<1
131,<1
133,<1
173,<1
180,<1
210,<1
213,<1
219,<1
222,<1
264,<1
30,<1
307,<1
317,<1
318,<1
353,<1
354,<1
409,<1
426,<1
427,<1
43,<1
435,<1
450,<1
468,<1
470,<1
489,<1
499,<1
532,<1
57,<1
