base_fccs,area_percentage
326,20
92,15
87,14
338,7
103,6
356,6
93,6
0,5
341,5
88,4
95,3
351,2
333,1
335,1
357,1
85,1
89,1
100,<1
105,<1
318,<1
323,<1
324,<1
329,<1
331,<1
332,<1
334,<1
336,<1
339,<1
350,<1
359,<1
91,<1
94,<1
98,<1
99,<1
