base_fccs,area_percentage
1244,16
110,13
0,11
427,11
356,10
335,7
1223,6
1281,5
142,4
1261,3
469,3
143,2
146,2
154,1
213,1
266,1
284,1
408,1
443,1
-1111,<1
109,<1
1273,<1
131,<1
133,<1
138,<1
140,<1
147,<1
196,<1
219,<1
222,<1
265,<1
279,<1
287,<1
307,<1
317,<1
318,<1
401,<1
409,<1
413,<1
426,<1
43,<1
435,<1
441,<1
442,<1
445,<1
455,<1
459,<1
460,<1
467,<1
57,<1
