base_fccs,area_percentage
0,27
-9999,24
78,11
523,10
520,8
484,5
526,5
521,4
76,3
525,2
203,1
272,1
1247,<1
156,<1
181,<1
343,<1
457,<1
481,<1
495,<1
522,<1
524,<1
