base_fccs,area_percentage
0,45
322,22
325,13
329,5
321,4
331,4
-9999,3
335,1
339,1
103,<1
105,<1
13,<1
2,<1
318,<1
323,<1
327,<1
328,<1
330,<1
332,<1
333,<1
338,<1
340,<1
350,<1
351,<1
355,<1
356,<1
358,<1
359,<1
493,<1
494,<1
530,<1
87,<1
88,<1
89,<1
91,<1
92,<1
93,<1
95,<1
99,<1
