base_fccs,area_percentage
533,25
36,16
44,13
0,10
1244,8
1273,5
47,5
1261,2
1281,2
213,2
48,2
1223,1
14,1
39,1
401,1
427,1
532,1
65,1
77,1
1247,<1
15,<1
16,<1
219,<1
222,<1
301,<1
303,<1
307,<1
309,<1
316,<1
336,<1
409,<1
41,<1
426,<1
43,<1
435,<1
46,<1
493,<1
494,<1
51,<1
514,<1
530,<1
57,<1
