base_fccs,area_percentage
0,26
1281,13
264,11
280,11
518,11
1261,4
213,4
284,4
519,4
1223,3
1244,2
131,2
401,2
426,1
1203,<1
1273,<1
129,<1
133,<1
196,<1
219,<1
232,<1
283,<1
287,<1
307,<1
317,<1
318,<1
352,<1
409,<1
411,<1
425,<1
427,<1
43,<1
435,<1
450,<1
451,<1
468,<1
470,<1
500,<1
511,<1
66,<1
