base_fccs,area_percentage
518,26
500,25
411,16
232,10
1223,4
1244,4
0,3
1261,2
1281,2
264,2
213,1
401,1
450,1
468,1
66,1
1203,<1
1273,<1
129,<1
131,<1
133,<1
173,<1
180,<1
196,<1
210,<1
219,<1
222,<1
279,<1
280,<1
284,<1
287,<1
307,<1
317,<1
318,<1
352,<1
353,<1
409,<1
426,<1
427,<1
43,<1
435,<1
451,<1
470,<1
484,<1
49,<1
57,<1
