base_fccs,area_percentage
308,16
69,16
56,13
213,8
1244,7
235,5
0,4
20,4
311,3
498,3
529,3
1261,2
1281,2
528,2
57,2
1223,1
224,1
233,1
302,1
310,1
313,1
401,1
52,1
53,1
1247,<1
1273,<1
2,<1
208,<1
210,<1
219,<1
22,<1
222,<1
234,<1
236,<1
287,<1
30,<1
304,<1
307,<1
314,<1
315,<1
317,<1
318,<1
320,<1
409,<1
426,<1
427,<1
43,<1
489,<1
493,<1
494,<1
531,<1
532,<1
59,<1
61,<1
62,<1
67,<1
