base_fccs,area_percentage
533,41
36,16
14,7
44,6
0,5
16,5
1273,4
39,3
214,2
65,2
77,2
1281,1
213,1
303,1
401,1
493,1
532,1
12,<1
1223,<1
1244,<1
1247,<1
1261,<1
15,<1
20,<1
210,<1
219,<1
220,<1
222,<1
236,<1
287,<1
301,<1
302,<1
307,<1
308,<1
310,<1
311,<1
315,<1
317,<1
37,<1
409,<1
41,<1
426,<1
427,<1
43,<1
46,<1
48,<1
49,<1
530,<1
57,<1
69,<1
